Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Realme 5s,REALME,1564071,61,"2019, November 20",164.4 x 75.6 x 9.3 mm (6.47 x 2.98 x 0.37 in),198 g (6.98 oz),"6.5 inches, 102.8 cm2 (~82.7% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM","48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 13mm (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","13 MP, f/2.0, 26mm (wide), 1/3.1"", 1.12µm","5.0, A2DP, LE","Li-Po 5000 mAh, non-removable",About 270 EUR
Realme C2s,REALME,260996,24,"2020, January",154.3 x 73.7 x 8.5 mm (6.07 x 2.90 x 0.33 in),166 g (5.86 oz),"6.1 inches, 91.3 cm2 (~80.3% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)",microSDXC (dedicated slot),32GB 3GB RAM,"13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF
2 MP, f/2.4, (depth)","5 MP, f/2.0, 1/5"", 1.12µm","4.2, A2DP, LE","Li-Po 4000 mAh, non-removable",About 40 EUR
Realme C2 2020,REALME,419968,23,"2019, November",154.3 x 73.7 x 8.5 mm (6.07 x 2.90 x 0.33 in),166 g (5.86 oz),"6.1 inches, 91.3 cm2 (~80.3% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)",microSDXC (dedicated slot),"32GB 2GB RAM, 64GB 3GB RAM","13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF
2 MP, f/2.4, (depth)","5 MP, f/2.0, 1/5"", 1.12µm","4.2, A2DP, LE","Li-Po 4000 mAh, non-removable",About 100 EUR
Realme X2 Pro,REALME,4288319,861,"2019, October 15",161 x 75.7 x 8.7 mm (6.34 x 2.98 x 0.34 in),199 g (7.02 oz),"6.5 inches, 103.5 cm2 (~84.9% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~402 ppi density)",No,"64GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF
13 MP, f/2.5, 52mm (telephoto), 1/3.4"", 1.0µm, PDAF, 2x optical zoom
8 MP, f/2.2, 16mm (ultrawide)
2 MP, f/2.4, (depth)","16 MP, f/2.0, 25mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Po 4000 mAh, non-removable",About 440 EUR
Realme X2,REALME,2630462,275,"2019, September 24",158.7 x 75.2 x 8.6 mm (6.25 x 2.96 x 0.34 in),182 g (6.42 oz),"6.4 inches, 100.5 cm2 (~84.3% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","64 MP, f/1.8, (wide), 1/1.72"", 0.8µm, PDAF
8 MP, f/2.3, 13mm (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm","5.0, A2DP, LE","Li-Po 4000 mAh, non-removable","$ 205.89 / ₹ 19,999"
Realme XT,REALME,3371406,237,"2019, September 13",158.7 x 75.2 x 8.6 mm (6.25 x 2.96 x 0.34 in),183 g (6.46 oz),"6.4 inches, 100.5 cm2 (~84.3% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)",microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 8GB RAM","64 MP, f/1.8, (wide), 1/1.72"", 0.8µm, PDAF
8 MP, f/2.3, 13mm (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.0, 25mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Po 4000 mAh, non-removable",About 290 EUR
Realme Q,REALME,464279,62,"2019, September",157 x 74.2 x 8.9 mm (6.18 x 2.92 x 0.35 in),184 g (6.49 oz),"6.3 inches, 97.4 cm2 (~83.6% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 8GB RAM","48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 13mm (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.0, 25mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Po 4035 mAh, non-removable",About 130 EUR
Realme 5 Pro,REALME,5783322,307,"2019, August 20",157 x 74.2 x 8.9 mm (6.18 x 2.92 x 0.35 in),184 g (6.49 oz),"6.3 inches, 97.4 cm2 (~83.6% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 8GB RAM","48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 13mm (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.0, 25mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Po 4035 mAh, non-removable","Rp 2,239,300"
Realme 5,REALME,3955055,124,"2019, August 20",164.4 x 75.6 x 9.3 mm (6.47 x 2.98 x 0.37 in),198 g (6.98 oz),"6.5 inches, 102.8 cm2 (~82.7% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","12 MP, f/1.8, (wide), 1/2.9"", 1.25µm, PDAF
8 MP, f/2.2, 13mm (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","13 MP, f/2.0, 26mm (wide), 1/3.1"", 1.12µm","5.0, A2DP, LE","Li-Po 5000 mAh, non-removable",About 190 EUR
Realme 3i,REALME,695454,36,"2019, July",156.1 x 75.6 x 8.3 mm (6.15 x 2.98 x 0.33 in),175 g (6.17 oz),"6.2 inches, 95.9 cm2 (~81.3% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM","13 MP, f/1.8, 1/3.1"", 1.12µm, PDAF
2 MP, (depth)","13 MP, f/2.0, (wide), 1/3.1"", 1.12µm","4.2, A2DP, LE","Li-Po 4230 mAh, non-removable",About 8000 INR
Realme X,REALME,2716863,266,"2019, May",161.2 x 76 x 9.4 mm (6.35 x 2.99 x 0.37 in),191 g (6.74 oz),"6.53 inches, 105.2 cm2 (~85.9% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~394 ppi density)",No,"64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.7, (wide), 26mm (wide), 1/2.0"", 0.8µm, PDAF
5 MP, f/2.4, (depth)","Motorized pop-up 16 MP, f/2.0, 25mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE, aptX HD","Li-Po 3765 mAh, non-removable",About 160 EUR
Realme 3 Pro,REALME,3583929,227,"2019, April 22",156.8 x 74.2 x 8.3 mm (6.17 x 2.92 x 0.33 in),172 g (6.07 oz),"6.3 inches, 97.4 cm2 (~83.7% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM","16 MP, f/1.7, 1/2.6"", 1.22µm, Dual Pixel PDAF
5 MP, f/2.4, (depth)","25 MP, f/2.0, 1/2.8"", 0.8µm","5.0, A2DP, LE","Li-Po 4045 mAh, non-removable",About 270 EUR
Realme C2,REALME,2376482,63,"2019, April 22",154.3 x 73.7 x 8.5 mm (6.07 x 2.90 x 0.33 in),166 g (5.86 oz),"6.1 inches, 91.3 cm2 (~80.3% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)",microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM, 32GB 3GB RAM, 64GB 3GB RAM","13 MP, f/2.2, 1/3.1"", 1.12µm, PDAF
2 MP, f/2.4, (depth)","5 MP, f/2.0, 1/5"", 1.12µm","4.2, A2DP, LE","Li-Po 4000 mAh, non-removable",About 6000 INR
Realme 3,REALME,3476029,115,"2019, March",156.1 x 75.6 x 8.3 mm (6.15 x 2.98 x 0.33 in),175 g (6.17 oz),"6.22 inches, 96.6 cm2 (~81.8% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~270 ppi density)",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM","13 MP, f/1.8, 1/3.1"", 1.12µm, PDAF
2 MP, (depth)","13 MP, f/2.0, (wide), 1/3.1"", 1.12µm","4.2, A2DP, LE","Li-Po 4230 mAh, non-removable",About 9000 INR
Realme C1 (2019),REALME,497606,32,"2019, January",156.2 x 75.6 x 8.2 mm (6.15 x 2.98 x 0.32 in),168 g (5.93 oz),"6.2 inches, 95.9 cm2 (~81.2% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",microSDXC (dedicated slot),"32GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, AF
2 MP, f/2.4, (depth)","5 MP, f/2.2","4.2, A2DP, LE","Li-Ion 4230 mAh, non-removable",About 7500 INR
Realme U1,REALME,1388178,64,"2018, November",157 x 74 x 8 mm (6.18 x 2.91 x 0.31 in),168 g (5.93 oz),"6.3 inches, 97.4 cm2 (~83.9% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM","13 MP, f/2.2, AF
2 MP, f/2.4, (depth)","25 MP, f/2.0, 1/2.8"", 0.9µm","4.2, A2DP, LE","Li-Ion 3500 mAh, non-removable",About 130 EUR
Realme 2 Pro,REALME,4065551,242,"2018, September",156.7 x 74 x 8.5 mm (6.17 x 2.91 x 0.33 in),174 g (6.14 oz),"6.3 inches, 97.4 cm2 (~84.0% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)",microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 8GB RAM","16 MP, f/1.7, 1/2.8"", 1.12µm, PDAF
2 MP, (depth)","16 MP, f/2.0, 25mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Ion 3500 mAh, non-removable",About 150 EUR
Realme C1,REALME,2214188,64,"2018, September",156.2 x 75.6 x 8.2 mm (6.15 x 2.98 x 0.32 in),168 g (5.93 oz),"6.2 inches, 95.9 cm2 (~81.2% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, f/2.2, AF
2 MP, f/2.4, (depth)","5 MP, f/2.2","4.2, A2DP, LE","Li-Ion 4230 mAh, non-removable",About 100 EUR
Realme 2,REALME,3116428,101,"2018, August",156.2 x 75.6 x 8.2 mm (6.15 x 2.98 x 0.32 in),168 g (5.93 oz),"6.2 inches, 95.9 cm2 (~81.2% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM","13 MP, f/2.2, AF
2 MP, f/2.4, (depth)","8 MP, f/2.2, 1/4"", 1.12µm","4.2, A2DP, LE","Li-Ion 4230 mAh, non-removable",About 120 EUR
Realme 1,REALME,2592148,119,"2018, May",156.5 x 75.2 x 7.8 mm (6.16 x 2.96 x 0.31 in),155 g (5.47 oz),"6.0 inches, 92.9 cm2 (~78.9% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 4GB RAM, 128GB 6GB RAM","13 MP, f/2.2, PDAF","8 MP, f/2.2","4.2, A2DP, LE","Li-Ion 3410 mAh, non-removable",About 130 EUR
Realme V21,REALME,32197,4,Not announced yet,-,-,"6.56 inches, 103.4 cm2","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",microSDXC,"128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","13 MP, f/2.2, 26mm (wide), 1/3.06"", 1.12µm, PDAF
2 MP, f/2.4, (depth)","8 MP, f/2.0, (wide)","5.0, A2DP, LE, aptX HD","Li-Po 5000 mAh, non-removable",
Realme X9 Pro,REALME,180683,44,Not announced yet,159.9 x 72.5 x 8 mm (6.30 x 2.85 x 0.31 in),185 g (6.49 oz),"6.55 inches, 103.6 cm2 (~89.3% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~402 ppi density)",No,"128/256/512GB, 3/8/12GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF
16 MP, f/2.2, 123˚ (ultrawide), 1/3.09"", 1.0µm
2 MP, f/2.4, (depth)","32 MP, f/2.4, 26mm (wide), 1/2.8"", 0.8µm","5.2, A2DP, LE, aptX HD","Li-Po 4500 mAh, non-removable",
