Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
TCL 20 Pro 5G,TCL,372982,68,"2021, April 14",164.2 x 73 x 8.8 mm (6.46 x 2.87 x 0.35 in),190 g (6.70 oz),"6.67 inches, 107.4 cm2 (~89.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),256GB 6GB RAM,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS
16 MP, f/2.4, 16mm, 123˚ (ultrawide), 1/3.0"", 1.12µm
2 MP, f/2.2, (macro)/ 5 MP (USA only)
2 MP, f/2.4, (depth)","32 MP, f/2.5, (wide), 0.8µm","5.1, A2DP, LE","Li-Po 4500 mAh, non-removable",$ 399.99 / € 378.74 / £ 327.47
TCL 20S,TCL,147596,22,"2021, April 14",166.2 x 76.9 x 9.1 mm (6.54 x 3.03 x 0.36 in),199 g (7.02 oz),"6.67 inches, 107.4 cm2 (~84.0% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),"128GB 4GB RAM, 256GB 6GB RAM","64 MP, f/1.8, 26mm (wide), 0.7µm, PDAF
8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.2, 28mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE, aptX","Li-Po 5000 mAh, non-removable",About 210 EUR
TCL 20L+,TCL,121412,26,"2021, April 14",166.2 x 76.9 x 9.1 mm (6.54 x 3.03 x 0.36 in),199 g (7.02 oz),"6.67 inches, 107.4 cm2 (~84.0% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),256GB 6GB RAM,"64 MP, f/1.8, 26mm (wide), 1/2"", 0.7µm, PDAF
8 MP, f/2.2, 13mm, 118˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.2, 28mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE, aptX","Li-Po 5000 mAh, non-removable",About 270 EUR
TCL 20L,TCL,97639,16,"2021, April 14",166.2 x 76.9 x 9.1 mm (6.54 x 3.03 x 0.36 in),199 g (7.02 oz),"6.67 inches, 107.4 cm2 (~84.0% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),"128GB 4GB RAM, 128GB 6GB RAM","48 MP, f/2.0, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 13mm, 118˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.2, 28mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE, aptX","Li-Po 5000 mAh, non-removable",About 180 EUR
TCL NxtPaper,TCL,53875,19,"2021, January 12",203.8 x 150.8 x 7.5 mm (8.02 x 5.94 x 0.30 in),316 g (11.15 oz),"8.88 inches, 244.2 cm2 (~79.5% screen-to-body ratio)","1080 x 1440 pixels, 4:3 ratio (~203 ppi density)",microSDXC,64GB 4GB RAM,8 MP,5 MP,"5.0, A2DP, LE","Li-Ion 5500 mAh, non-removable",About 350 EUR
TCL 20 5G,TCL,229064,32,"2020, November 30",166.2 x 76.8 x 9.1 mm (6.54 x 3.02 x 0.36 in),206 g (7.27 oz),"6.67 inches, 107.4 cm2 (~84.2% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),"128GB 6GB RAM, 256GB 6GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 16mm, 118˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)","8 MP, f/2.0, 27mm, (wide), 1/4.0"", 1.12µm","5.1, A2DP, LE, aptX HD","Li-Po 4500 mAh, non-removable",About 300 EUR
TCL 20 SE,TCL,217531,22,"2021, January 11",172.1 x 77.1 x 9.1 mm (6.78 x 3.04 x 0.36 in),206 g (7.27 oz),"6.82 inches, 110.5 cm2 (~83.2% screen-to-body ratio)",720 x 1640 pixels (~263 ppi density),microSDXC (uses shared SIM slot),"64GB 4GB RAM, 128GB 4GB RAM","16 MP, f/1.8, 27mm (wide), 1/2.0"", 1.12µm, PDAF
5 MP, f/2.2, 14mm, 115˚ (ultrawide), 1/5.0"", 1.12µm
2 MP, f/2.4, (depth)
2 MP, f/2.4, (macro)
or
48 MP, f/2.0, 27mm (wide), 1/2.0"", 0.8µm, PDAF
5 MP, f/2.2, 14mm, 115˚ (ultrawide), 1/5.0"", 1.12µm
2 MP, f/2.4, (depth)
2 MP, f/2.4, (macro)","8 MP, f/2.0, 26mm (wide), 1/4.0"", 1.12µm
or
13 MP, f/2.2, 26mm (wide), 1/3.0"", 1.12µm","5.0, A2DP, LE, aptX","Li-Po 5000 mAh, non-removable",$ 148.99
TCL 10 5G UW,TCL,127572,28,"2020, October 27",163.6 x 76.5 x 9.4 mm (6.44 x 3.01 x 0.37 in),210 g (7.41 oz),"6.53 inches, 104.7 cm2 (~83.6% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),128GB 6GB RAM,"48 MP, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.2, (macro), AF","16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Po 4500 mAh, non-removable",About 340 EUR
TCL 10 SE,TCL,239495,17,"2020, July 09",164.9 x 74.7 x 8.4 mm (6.49 x 2.94 x 0.33 in),166 g (5.86 oz),"6.52 inches, 102.6 cm2 (~83.3% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",microSDXC (uses shared SIM slot),128GB 4GB RAM,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
5 MP, f/2.2, 115˚ (ultrawide), 1.12µm
2 MP, f/2.4, (depth)","8 MP, f/2.0, 26mm (wide), 1/4.0"", 1.12µm
or
13 MP, f/2.2, 26mm (wide), 1/3.1"", 1.12µm","5.0, A2DP, LE, aptX","Li-Po 4000 mAh, non-removable",
TCL 10 Plus,TCL,292302,38,"2020, July 09",158.9 x 72.9 x 8.9 mm (6.26 x 2.87 x 0.35 in),172 g (6.07 oz),"6.47 inches, 102.8 cm2 (~88.7% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)",microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM","48 MP, f/1.8, 26mm (wide), 0.8µm, PDAF
8 MP, f/2.2, 118˚ (ultrawide), 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.2, 26mm (wide), 1/3.1"", 1.0µm","5.0, A2DP, LE, aptX","Li-Po 4500 mAh, non-removable",About 300 EUR
TCL 10 5G,TCL,294460,40,"2020, April 06",163.7 x 76.6 x 9 mm (6.44 x 3.02 x 0.35 in),210 g (7.41 oz),"6.53 inches, 104.7 cm2 (~83.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),128GB 6GB RAM,"64 MP, f/1.9, 26mm (wide), 1/1.72"", 0.8µm, PDAF
8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.2, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Po 4500 mAh, non-removable",About 400 EUR
TCL 10 Pro,TCL,579898,95,"2020, April 06",158.5 x 72.4 x 9.2 mm (6.24 x 2.85 x 0.36 in),177 g (6.24 oz),"6.47 inches, 102.8 cm2 (~89.5% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~398 ppi density)",microSDXC (uses shared SIM slot),"128GB 6GB RAM, 256GB 6GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF
16 MP, f/2.4, 13mm (ultrawide), 1/3.1"", 1.0µm
5 MP, f/2.2, (macro)
2 MP, f/2.4, (depth)","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm","5.0, A2DP, LE, aptX HD","Li-Po 4500 mAh, non-removable",About 250 EUR
TCL 10L,TCL,417785,40,"2020, April 06",162.2 x 75.6 x 8.4 mm (6.39 x 2.98 x 0.33 in),180 g (6.35 oz),"6.53 inches, 104.7 cm2 (~85.4% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM, 256GB 6GB RAM","48 MP, f/1.8, 26mm (wide), 1/2.25"", 0.8µm, PDAF
8 MP, f/2.2, 13mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)","16 MP, f/2.2, 28mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE, aptX","Li-Po 4000 mAh, non-removable",About 140 EUR
TCL Plex,TCL,445754,55,"2019, September",162.2 x 76.6 x 8 mm (6.39 x 3.02 x 0.31 in),192 g (6.77 oz),"6.53 inches, 104.7 cm2 (~84.2% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)",microSDXC (uses shared SIM slot),128GB 6GB RAM,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
16 MP, f/2.4, 13mm (ultrawide), 1/3.1"", 1.0µm
2 MP, f/1.8","24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm","5.0, A2DP, LE, aptX","Li-Ion 3820 mAh, non-removable",About 330 EUR
